"PathwayID","CompoundID","CompoundName"
"ko00621","C18102","1,2,3,7,8,9-Hexachlorodibenzodioxin"
"ko00621","C18103","1,2,3,4,6,7,8-Heptachlorodibenzodioxin"
"ko00621","C18104","2,3,7,8-Tetrachlorodibenzofuran"
"ko00621","C18105","1,2,3,7,8-Pentachlorodibenzofuran"
"ko00621","C18106","2,3,4,7,8-Pentachlorodibenzofuran"
"ko00621","C18107","1,2,3,4,7,8-Hexachlorodibenzofuran"
"ko00621","C18108","1,2,3,7,8,9-Hexachlorodibenzofuran"
"ko00621","C18109","1,2,3,6,7,8-Hexachlorodibenzofuran"
"ko00621","C18110","2,3,4,6,7,8-Hexachlorodibenzofuran"
"ko00621","C18111","1,2,3,4,6,7,8-Heptachlorodibenzofuran"
"ko00621","C18112","1,2,3,4,7,8,9-Heptachlorodibenzofuran"
"ko00621","C18113","1,2,3,4,6,7,8,9-Octachlorodibenzofuran"
"ko00621","C18114","3,4,4',5-Tetrachlorobiphenyl"
"ko00621","C18115","3,4,5,3',4',5'-Hexachlorobiphenyl"
"ko00621","C18116","2,3,4,3',4'-Pentachlorobiphenyl"
"ko00621","C18117","2,3,4,4',5-Pentachlorobiphenyl"
"ko00621","C18118","2,3',4,4',5-Pentachlorobiphenyl"
"ko00621","C18119","2,3',4,4',5'-Pentachlorobiphenyl"
"ko00621","C18120","2,3,3',4,4',5-Hexachlorobiphenyl"
"ko00621","C18121","2,3,3',4,4',5'-Hexachlorobiphenyl"
"ko00621","C18122","2,3',4,4',5,5'-Hexachlorobiphenyl"
"ko00621","C18123","2,3,3',4,4',5,5'-Heptachlorobiphenyl"
"ko00621","C18180","1,2,3,4,6,7,8,9-Octachlorodibenzo-p-dioxin"
"ko00621","C21859","cis-3-[2,2-Dichloro-1-(4-chlorophenyl)vinyl]-6-chlorocyclohexa-3,5-diene-1,2-diol"
"ko00626","C00090","Catechol"
"ko00626","C00091","Succinyl-CoA"
"ko00626","C00628","2,5-Dihydroxybenzoate"
"ko00626","C00805","Salicylate"
"ko00626","C00829","Naphthalene"
"ko00626","C02909","(2-Naphthyl)methanol"
"ko00626","C02923","2,3-Dihydroxytoluene"
"ko00626","C03012","Naphthalene-1,2-diol"
"ko00626","C03203","1-Hydroxy-2-naphthoate"
"ko00626","C04314","cis-1,2-Dihydronaphthalene-1,2-diol"
"ko00626","C06202","Salicylaldehyde"
"ko00626","C06203","trans-o-Hydroxybenzylidenepyruvate"
"ko00626","C06204","2-Hydroxychromene-2-carboxylate"
"ko00626","C06730","4-Methylcatechol"
"ko00626","C14082","1-Methylnaphthalene"
"ko00626","C14083","cis-1,2-Dihydroxy-1,2-dihydro-8-methylnaphthalene"
"ko00626","C14084","1,2-Dihydroxy-8-methylnaphthalene"
"ko00626","C14085","2-Hydroxy-8-methylchromene-2-carboxylate"
"ko00626","C14086","2-Hydroxy-3-methylbenzalpyruvate"
"ko00626","C14087","3-Methylsalicylaldehyde"
"ko00626","C14088","3-Methylsalicylate"
"ko00626","C14089","1-Hydroxymethylnaphthalene"
"ko00626","C14090","1-Naphthaldehyde"
"ko00626","C14091","1-Naphthoic acid"
"ko00626","C14092","cis-1,2-Dihydroxy-1,2-dihydro-8-carboxynaphthalene"
"ko00626","C14093","1,2-Dihydroxy-8-carboxynaphthalene"
"ko00626","C14094","2-Carboxy-2-hydroxy-8-carboxychromene"
"ko00626","C14095","2-Hydroxy-3-carboxybenzalpyruvate"
"ko00626","C14096","3-Formylsalicylic acid"
"ko00626","C14097","2-Hydroxyisophthalic acid"
"ko00626","C14098","2-Methylnaphthalene"
"ko00626","C14099","2-Naphthaldehyde"
"ko00626","C14100","4-Formylsalicylic acid"
"ko00626","C14101","2-Naphthoic acid"
"ko00626","C14102","cis-1,2-Dihydroxy-1,2-dihydro-7-methylnaphthalene"
"ko00626","C14103","4-Methylsalicylate"
"ko00626","C14104","cis-1,2-Dihydroxy-1,2-dihydro-7-hydroxymethylnaphthalene"
"ko00626","C14105","1,2-Dihydroxy-7-hydroxymethylnaphthalene"
"ko00626","C14106","2-Hydroxy-7-hydroxymethylchromene-2-carboxylate"
"ko00626","C14107","2-Hydroxy-4-hydroxymethylbenzalpyruvate"
"ko00626","C14108","4-Hydroxymethylsalicylaldehyde"
"ko00626","C14109","4-Hydroxymethylsalicylate"
"ko00626","C14110","4-Hydroxymethylcatechol"
"ko00626","C14111","5,6,7,8-Tetrahydro-2-naphthoic acid"
"ko00626","C14112","cis-2-Carboxycyclohexyl-acetic acid"
"ko00626","C14113","Decahydro-2-naphthoic acid"
"ko00626","C14114","Tetralin"
"ko00626","C14115","2-Naphtylmethylsuccinic acid"
"ko00626","C14116","Naphthyl-2-methyl-succinyl-CoA"
"ko00626","C14117","Naphthyl-2-methylene-succinyl-CoA"
"ko00626","C14118","Naphthyl-2-hydroxymethyl-succinyl CoA"
"ko00626","C14119","Naphthyl-2-oxomethyl-succinyl-CoA"
"ko00626","C14120","2-Naphthoyl-CoA"
"ko00626","C16193","1,6-Naphthalenedisulfonic acid"
"ko00626","C16194","2,6-Naphthalenedisulfonic acid"
"ko00626","C16196","1,2-Dihydroxynaphthalene-6-sulfonate"
"ko00626","C16198","(Z)-4-(2-Hydroxy-5-sulfonatophenyl)-2-oxo-3-butenoate"
"ko00626","C16199","5-Sulfosalicylate"
"ko00626","C16201","1-Naphthalenesulfonic acid"
"ko00626","C16202","2-Naphthalenesulfonic acid"
"ko00624","C00090","Catechol"
"ko00624","C00230","3,4-Dihydroxybenzoate"
"ko00624","C00587","3-Hydroxybenzoate"
"ko00624","C00805","Salicylate"
"ko00624","C01163","3-Carboxy-cis,cis-muconate"
"ko00624","C01198","3-(2-Hydroxyphenyl)propanoate"
"ko00624","C01504","Indanone"
"ko00624","C01606","Phthalate"
"ko00624","C02274","Dihydrocoumarin"
"ko00624","C03012","Naphthalene-1,2-diol"
"ko00624","C03057","2-Carboxybenzaldehyde"
"ko00624","C03164","Phenanthrene-3,4-diol"
"ko00624","C03203","1-Hydroxy-2-naphthoate"
"ko00624","C03223","3,4-Dihydroxyphthalate"
"ko00624","C03233","4,5-Dihydroxyphthalate"
"ko00624","C04468","(+)-cis-3,4-Dihydrophenanthrene-3,4-diol"
"ko00624","C04484","4-Carboxy-2-hydroxymuconate semialdehyde"
"ko00624","C04783","cis-4,5-Dihydroxycyclohexa-1(6),2-diene-1,2-dicarboxylate"
"ko00624","C06318","(3S,4R)-3,4-Dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate"
"ko00624","C06337","Terephthalate"
"ko00624","C06680","4-Hydroxyphthalate"
"ko00624","C06711","Fluoren-9-ol"
"ko00624","C06712","Fluoren-9-one"
"ko00624","C07535","Benzo[a]pyrene"
"ko00624","C07715","Fluorene"
"ko00624","C07717","3,4-Dihydroxyfluorene"
"ko00624","C07718","2-Hydroxy-4-(1-oxo-1,3-dihydro-2H-inden-2-ylidene)-but-2-enoic acid"
"ko00624","C07719","2-Formyl-1-indanone"
"ko00624","C07720","3-Hydroxy-1-indanone"
"ko00624","C07721","(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene"
"ko00624","C07722","3,4-Dihydroxy-3,4-dihydro-9-fluorenone"
"ko00624","C07723","4-Hydroxy-9-fluorenone"
"ko00624","C07724","1,2-Dihydroxyfluorene"
"ko00624","C07725","2-Hydroxy-4-(2-oxo-1,3-dihydro-2H-inden-1-ylidene)but-2-enoic acid"
"ko00624","C07726","1-Formyl-2-indanone"
"ko00624","C07727","2-Indanone"
"ko00624","C07728","3-Isochromanone"
"ko00624","C11422","Phenanthrene"
"ko00624","C11425","2-Hydroxy-2H-benzo[h]chromene-2-carboxylate"
"ko00624","C11426","cis-4-(1'-Hydroxynaphth-2'-yl)-2-oxobut-3-enoate"
"ko00624","C11427","1-Hydroxy-2-naphthaldehyde"
"ko00624","C11428","trans-9(S),10(S)-Dihydrodiolphenanthrene"
"ko00624","C11429","Phenanthrene-9,10-oxide"
"ko00624","C11430","9-Hydroxyphenanthrene"
"ko00624","C11431","Phenanthrene-1,2-oxide"
"ko00624","C11432","1-Phenanthrol"
"ko00624","C11433","1-Methoxyphenanthrene"
"ko00624","C14315","Anthracene"
"ko00624","C14335","Pyrene"
"ko00624","C14519","1-Hydroxypyrene"
"ko00624","C16149","(3Z)-4-(2-Carboxyphenyl)-2-oxobut-3-enoate"
"ko00624","C16203","Anthracene-cis-1,2-dihydrodiol"
"ko00624","C16204","1,2-Anthracenediol"
"ko00624","C16205","Anthracene-9,10-dihydrodiol"
"ko00624","C16206","9,10-Dihydroxyanthracene"
"ko00624","C16207","Anthraquinone"
"ko00624","C16208","1-Methoxy-2-hydroxyanthracene"
"ko00624","C16209","3-(2-Carboxyvinyl)naphthalene-2-carboxylic acid"
"ko00624","C16210","4-(3-Hydroxy-2-naphthyl)-2-oxobut-3-enoic acid"
"ko00624","C16211","6,7-Benzocoumarin"
"ko00624","C16212","3-Hydroxy-2-naphthoate"
"ko00624","C16213","2,3-Dihydroxynaphthalene"
"ko00624","C16214","3-[6-(Carboxymethylene)cyclohexa-2,4-dien-1-ylidene]-2-oxopropanate"
"ko00624","C16215","1,2-Dihydrophthalic acid"
"ko00624","C16262","1-Hydro-1,1a-dihydroxy-9-fluorenone"
"ko00624","C16263","2,3-Dihydroxy-2'-carboxybiphenyl"
"ko00624","C16264","2-Hydroxy-6-oxo-6-(2-carboxyphenyl)-hexa-2,4-dienoate"
"ko00624","C18249","cis-4,5-Dihydroxy-4,5-dihydropyrene"
"ko00624","C18250","4,5-Dihydroxypyrene"
"ko00624","C18251","Pyrene-4,5-dione"
"ko00624","C18252","Phenanthrene-4,5-dicarboxylate"
"ko00624","C18253","Phenanthrene-4-carboxylate"
"ko00624","C18254","Pyrene-4,5-oxide"
"ko00624","C18255","trans-4,5-Dihydroxy-4,5-dihydropyrene"
"ko00624","C18256","cis-3,4-Phenanthrenedihydrodiol-4-carboxylate"
"ko00624","C18257","Pyrene-1,6-dione"
"ko00624","C18258","Pyrene-1,8-dione"
"ko00624","C18259","1-Methoxypyrene"
"ko00624","C18260","1,6-Dimethoxypyrene"
"ko00624","C18261","1-Hydroxy-6-methoxypyrene"
"ko00624","C18262","1-Methoxypyrene-6,7-oxide"
"ko00624","C18263","1,6-Dihydroxypyrene"
"ko00624","C18264","1,8-Dihydroxypyrene"
"ko00624","C18265","1-Hydroxypyrene-6,7-oxide"
"ko00624","C18266","1-Hydroxypyrene-7,8-oxide"
"ko00624","C18267","Pyrene-1,2-oxide"
"ko00624","C18269","1-Pyrenylsulfate"
"ko00624","C18270","Benzo[a]pyrene-cis-4,5-dihydrodiol"
"ko00624","C18271","cis-4-(7-Hydroxtpyren-8-yl)-2-oxobut-3-enoate"
"ko00624","C18272","cis-4-(8-Hydroxypyren-7-yl)-2-oxobut-3-enoate"
"ko00624","C18273","7,8-Dihydropyrene-8-carboxylate"
"ko00624","C18274","7,8-Dihydropyrene-7-carboxylate"
"ko00624","C18275","Benzo[a]pyrene-cis-7,8-dihydrodiol"
"ko00624","C18276","Benzo[a]pyrene-cis-9,10-dihydrodiol"
"ko00624","C18277","4,5-Chrysenedicarboxylate"
"ko00624","C18278","9,10-Dihydroxybenzo[a]pyrene"
"ko00624","C18279","4,5-Dihydroxybenzo[a]pyrene"
"ko00624","C18280","11,12-Dihydroxybenzo[a]pyrene"
"ko00624","C18281","10-Oxabenzo[def]chrysen-9-one"
"ko00624","C18282","5-Chrysenecarboxylate"
"ko00624","C18283","4-Chrysenecarboxylate"
"ko00624","C18284","Benzo[a]pyrene-cis-11,12-dihydrodiol"
"ko00624","C18285","Benzo[a]pyrene-trans-11,12-dihydrodiol"
"ko00624","C18286","Benzo[a]pyrene-11,12-epoxide"
"ko00624","C18314","Phthalate 3,4-cis-dihydrodiol"
"ko00624","C21450","4-(2-Hydroxyethoxycarbonyl)benzoate"
"ko00624","C21451","Poly(ethylene terephthalate)"
"ko00365","C00026","2-Oxoglutarate"
"ko00365","C00845","2-Furoyl-CoA"
"ko00365","C01546","2-Furoate"
"ko00365","C03724","S-(5-Hydroxy-2-furoyl)-CoA"
"ko00365","C11101","5-Hydroxymethyl-2-furaldehyde"
"ko00365","C14279","Furfural"
"ko00365","C20441","Furfuryl alcohol"
"ko00365","C20443","5-Hydroxymethylfurfuryl alcohol"
"ko00365","C20447","2-Oxoglutaryl-CoA"
"ko00365","C20450","2,5-Furandicarboxylate"
"ko00984","C00022","Pyruvate"
"ko00984","C00024","Acetyl-CoA"
"ko00984","C00091","Succinyl-CoA"
"ko00984","C00100","Propanoyl-CoA"
"ko00984","C00187","Cholesterol"
"ko00984","C00280","Androstenedione"
"ko00984","C00479","Propanal"
"ko00984","C00535","Testosterone"
"ko00984","C00599","Cholest-4-en-3-one"
"ko00984","C00674","5alpha-Androstane-3,17-dione"
"ko00984","C01227","Dehydroepiandrosterone"
"ko00984","C04793","3,4-Dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione"
"ko00984","C04844","3-Hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate"
"ko00984","C06762","4-Hydroxy-2-oxohexanoic acid"
"ko00984","C07635","Epiandrosterone"
"ko00984","C11354","2-Hydroxy-cis-hex-2,4-dienoate"
"ko00984","C14909","9alpha-Hydroxyandrosta-1,4-diene-3,17-dione"
"ko00984","C19944","3-Hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione"
"ko00984","C20144","Androsta-1,4-diene-3,17-dione"
"ko00984","C20199","3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoate"
"ko00984","C20252","5-Androstene-3,17-dione"
"ko00984","C20838","3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA"
"ko00984","C20839","(25R)-3-Oxocholest-4-en-26-oate"
"ko00984","C20840","(25S)-3-Oxocholest-4-en-26-oyl-CoA"
"ko00984","C21076","Delta4-Dafachronic acid"
"ko00984","C21906","3-Oxochol-4-en-24-oyl-CoA"
"ko00984","C23003","3-[(3aS,4S,5R,7aS)-5-Hydroxy-7a-methyl-1-oxooctahydro-1H-inden-4-yl]propanoyl-CoA"
"ko00984","C23004","(2E)-3-[(3aS,4S,5R,7aS)-5-Hydroxy-7a-methyl-1-oxooctahydro-1H-inden-4-yl]prop-2-enoyl-CoA"
"ko00984","C23005","3-[(3aS,4S,5R,7aS)-5-Hydroxy-7a-methyl-1-oxooctahydro-1H-inden-4-yl]-3-hydroxypropanoyl-CoA"
"ko00984","C23006","3-[(3aS,4S,5R,7aS)-5-Hydroxy-7a-methyl-1-oxooctahydro-1H-inden-4-yl]-3-oxopropanoyl-CoA"
"ko00984","C23007","(3aS,4S,5R,7aS)-5-Hydroxy-7a-methyl-1-oxooctahydro-1H-indene-4-carboxyl-CoA"
"ko00984","C23009","(7aS)-7a-Methyl-1,5-dioxo-2,3,5,6,7,7a-hexahydro-1H-indene-4-carboxyl-CoA"
"ko00984","C23010","3-Oxocholest-4,24-dien-26-oyl-CoA"
"ko00984","C23011","(25R)-3-Oxocholest-4-en-26-oyl-CoA"
"ko00984","C23012","24-Hydroxy-3-oxocholest-4-en-26-oyl-CoA"
"ko00984","C23013","3,24-Dioxocholest-4-en-26-oyl-CoA"
"ko00984","C23014","3-Oxochol-4,22-dien-24-oyl-CoA"
"ko00984","C23015","(22S)-Hydroxy-3-oxochol-4-en-24-oyl-CoA"
"ko00984","C23016","3,22-Dioxochol-4-en-24-oyl-CoA"
"ko00984","C23017","3-Oxopregnene-20-carboxyl-CoA"
"ko00984","C23018","3-Oxo-4,17-pregnadiene-20-carboxyl-CoA"
"ko00984","C23019","17-Hydroxy-3-oxo-4-pregnene-20-carboxyl-CoA"
"ko00984","C23020","(3R)-2-(2-carboxyethyl)-3-methyl-6-oxocyclohex-1-ene-1-carboxyl-CoA"
"ko00984","C23021","9-Carboxy-6-methyl-3,7-dioxononanoyl-CoA"
"ko00984","C23022","7-Carboxy-4-methyl-5-oxoheptanoyl-CoA"
"ko00984","C23023","(2E)-7-Carboxy-4-methyl-5-oxohept-2-enoyl-CoA"
"ko00984","C23024","7-Carboxy-3-hydroxy-4-methyl-5-oxoheptanoyl-CoA"
"ko00984","C23025","7-Carboxy-4-methyl-3,5-dioxoheptanoyl-CoA"
"ko00984","C23026","5-Carboxy-2-methyl-3-oxopentanoyl-CoA"
"ko00980","C00745","Nicotine"
"ko00980","C00829","Naphthalene"
"ko00980","C02617","1,4-Naphthoquinone"
"ko00980","C03012","Naphthalene-1,2-diol"
"ko00980","C06205","1,2-Dihydronaphthalene-1,2-diol"
"ko00980","C06755","Chloroacetic acid"
"ko00980","C06790","Trichloroethene"
"ko00980","C06800","Aflatoxin B1"
"ko00980","C06899","Chloral hydrate"
"ko00980","C07490","Trichloroethanol"
"ko00980","C07535","Benzo[a]pyrene"
"ko00980","C11036","Bromobenzene"
"ko00980","C11088","1,2-Dibromoethane"
"ko00980","C11148","TCE epoxide"
"ko00980","C11149","Dichloroacetate"
"ko00980","C11150","Trichloroacetate"
"ko00980","C11278","Aflatoxin B1exo-8,9-epoxide-GSH"
"ko00980","C11713","2-Naphthol"
"ko00980","C11714","1-Naphthol"
"ko00980","C14039","1,1-Dichloroethylene"
"ko00980","C14040","1-Nitronaphthalene"
"ko00980","C14453","4-Bromophenol"
"ko00980","C14556","9-Hydroxybenzo[a]pyrene"
"ko00980","C14783","1,2-Naphthoquinone"
"ko00980","C14784","1,2-Dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene"
"ko00980","C14785","1,4-Dihydroxynaphthalene"
"ko00980","C14786","(1R,2S)-Naphthalene 1,2-oxide"
"ko00980","C14787","(1S,2R)-Naphthalene 1,2-oxide"
"ko00980","C14788","1-Nitrosonaphthalene"
"ko00980","C14789","N-Hydroxy-1-aminonaphthalene"
"ko00980","C14790","1-Naphthylamine"
"ko00980","C14791","(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene"
"ko00980","C14792","(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene"
"ko00980","C14793","(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene"
"ko00980","C14796","(1R)-Hydroxy-(2R)-N-acetyl-L-cysteinyl-1,2-dihydronaphthalene"
"ko00980","C14797","(1R)-N-Acetyl-L-cysteinyl-(2R)-hydroxy-1,2-dihydronaphthalene"
"ko00980","C14798","(1S)-Hydroxy-(2S)-N-acetyl-L-cysteinyl-1,2-dihydronaphthalene"
"ko00980","C14799","(1R,2R)-3-[(1,2-Dihydro-2-hydroxy-1-naphthalenyl)thio]-2-oxopropanoic acid"
"ko00980","C14800","1-Nitronaphthalene-5,6-oxide"
"ko00980","C14801","1-Nitro-5,6-dihydroxy-dihydronaphthalene"
"ko00980","C14802","1-Nitronaphthalene-7,8-oxide"
"ko00980","C14803","1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene"
"ko00980","C14804","1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene"
"ko00980","C14805","1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene"
"ko00980","C14806","1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene"
"ko00980","C14839","Bromobenzene-3,4-oxide"
"ko00980","C14840","Bromobenzene-2,3-oxide"
"ko00980","C14841","2-Bromophenol"
"ko00980","C14842","Bromobenzene-2,3-dihydrodiol"
"ko00980","C14843","4-Bromocatechol"
"ko00980","C14844","Bromobenzene-3,4-dihydrodiol"
"ko00980","C14845","4-Bromophenol-2,3-epoxide"
"ko00980","C14846","4-Bromo-3,5-cyclohexadiene-1,2-dione"
"ko00980","C14847","3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene"
"ko00980","C14848","2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene"
"ko00980","C14849","Benzo[a]pyrene-9,10-oxide"
"ko00980","C14850","Benzo[a]pyrene-7,8-oxide"
"ko00980","C14851","Benzo[a]pyrene-4,5-oxide"
"ko00980","C14852","Benzo[a]pyrene-7,8-dihydrodiol"
"ko00980","C14853","Benzo[a]pyrene-7,8-dihydrodiol-9,10-oxide"
"ko00980","C14854","9-Hydroxybenzo[a]pyrene-4,5-oxide"
"ko00980","C14855","4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene"
"ko00980","C14856","7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene"
"ko00980","C14857","1,1-Dichloroethylene epoxide"
"ko00980","C14858","2,2-Dichloroacetaldehyde"
"ko00980","C14859","Chloroacetyl chloride"
"ko00980","C14860","2,2-Dichloro-1,1-ethanediol"
"ko00980","C14861","S-(2,2-Dichloro-1-hydroxy)ethyl glutathione"
"ko00980","C14862","2-S-Glutathionyl acetate"
"ko00980","C14863","2-(S-Glutathionyl)acetyl glutathione"
"ko00980","C14864","S-(2-Chloroacetyl)glutathione"
"ko00980","C14865","2-(S-Glutathionyl)acetyl chloride"
"ko00980","C14866","Chloral"
"ko00980","C14867","Dichloroacetyl chloride"
"ko00980","C14868","S-(1,2-Dichlorovinyl)glutathione"
"ko00980","C14869","Trichloroethanol glucuronide"
"ko00980","C14870","2-Bromoacetaldehyde"
"ko00980","C14871","S-(Formylmethyl)glutathione"
"ko00980","C14872","Thiodiacetic acid"
"ko00980","C14873","Thiodiacetic acid sulfoxide"
"ko00980","C14874","Glutathione episulfonium ion"
"ko00980","C14875","S-(2-Hydroxyethyl)glutathione"
"ko00980","C14876","S-(2-Hydroxyethyl)-N-acetyl-L-cysteine"
"ko00980","C14877","S-[2-(N7-Guanyl)ethyl]-N-acetyl-L-cysteine"
"ko00980","C16453","4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone"
"ko00980","C16756","Aflatoxin M1"
"ko00980","C19488","7,12-Dimethylbenz[a]anthracene"
"ko00980","C19489","1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene"
"ko00980","C19490","trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene"
"ko00980","C19559","(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol"
"ko00980","C19561","7-Hydroxymethyl-12-methylbenz[a]anthracene"
"ko00980","C19562","7-Hydroxymethyl-12-methylbenz[a]anthracene sulfate"
"ko00980","C19563","4-[(Hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone"
"ko00980","C19564","4-(Nitrosoamino)-1-(3-pyridinyl)-1-butanone"
"ko00980","C19565","4-Hydroxy-1-(3-pyridinyl)-1-butanone"
"ko00980","C19566","4-Hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone"
"ko00980","C19567","4-Oxo-1-(3-pyridyl)-1-butanone"
"ko00980","C19568","N-Nitrosomethanamine"
"ko00980","C19569","3-Succinoylpyridine"
"ko00980","C19574","4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol"
"ko00980","C19577","1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol"
"ko00980","C19578","5-(3-Pyridyl)-2-hydroxytetrahydrofuran"
"ko00980","C19579","gamma-Hydroxy-3-pyridinebutanoate"
"ko00980","C19580","alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol"
"ko00980","C19581","alpha-[3-(Nitrosoamino)propyl]-3-pyridinemethanol"
"ko00980","C19582","1-(3-Pyridinyl)-1,4-butanediol"
"ko00980","C19585","Aflatoxin Q1"
"ko00980","C19586","Aflatoxin B1-exo-8,9-epoxide"
"ko00980","C19588","Aflatoxin B1 diol"
"ko00980","C19589","Aflatoxin B1 dialdehyde"
"ko00980","C19590","6-[2,3-Dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione"
"ko00980","C19591","1,2,3,4-Tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal"
"ko00980","C19592","alpha-(1,2-Dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde"
"ko00980","C19594","Aflatoxin-M1-8,9-epoxide"
"ko00980","C19595","Aflatoxin B1-endo-8,9-epoxide"
"ko00980","C19602","4-(Methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone"
"ko00980","C19603","4-(Methylnitrosamino)-1-(3-pyridyl-N-oxide)-1-butanol"
"ko00980","C19604","7,12-Dimethylbenz[a]anthracene 5,6-oxide"
"ko00980","C19605","4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide"
"ko00980","C19606","NNAL-N-glucuronide"
"ko00980","C19607","trans-5,6-Dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene"
"ko00982","C01471","Acrolein"
"ko00982","C01516","Morphine"
"ko00982","C05011","Hydroxytamoxifen"
"ko00982","C06174","Codeine"
"ko00982","C06754","Chloroacetaldehyde"
"ko00982","C06868","Carbamazepine"
"ko00982","C07047","Ifosfamide"
"ko00982","C07073","Lidocaine"
"ko00982","C07108","Tamoxifen"
"ko00982","C07163","Methadone"
"ko00982","C07185","Valproic acid"
"ko00982","C07492","Oxcarbazepine"
"ko00982","C07493","10-Hydroxycarbazepine"
"ko00982","C07495","Dihydroxycarbazepine"
"ko00982","C07496","Carbamazepine-10,11-epoxide"
"ko00982","C07501","Felbamate"
"ko00982","C07572","Citalopram"
"ko00982","C07643","4-Hydroxycyclophosphamide"
"ko00982","C07644","4-Ketocyclophosphamide"
"ko00982","C07645","Aldophosphamide"
"ko00982","C07646","Carboxyphosphamide"
"ko00982","C07647","Phosphoramide mustard"
"ko00982","C07888","Cyclophosphamide"
"ko00982","C08012","Levomethadyl acetate"
"ko00982","C11004","2,6-Dimethylaniline"
"ko00982","C11583","4-Glutathionyl cyclophosphamide"
"ko00982","C11785","Normorphine"
"ko00982","C16544","alpha-Hydroxytamoxifen"
"ko00982","C16545","Tamoxifen N-oxide"
"ko00982","C16546","N-Desmethyltamoxifen"
"ko00982","C16547","Endoxifen"
"ko00982","C16548","N,N-Didesmethyltamoxifen"
"ko00982","C16549","alpha-Hydroxy-N-desmethyltamoxifen"
"ko00982","C16550","Dechloroethylcyclophosphamide"
"ko00982","C16551","Alcophosphamide"
"ko00982","C16552","Nornitrogen mustard"
"ko00982","C16553","4-Hydroxyifosfamide"
"ko00982","C16554","4-Ketoifosfamide"
"ko00982","C16555","2-Dechloroethylifosfamide"
"ko00982","C16556","Aldoifosfamide"
"ko00982","C16557","Carboxyifosfamide"
"ko00982","C16558","Alcoifosfamide"
"ko00982","C16559","Isophosphoramide mustard"
"ko00982","C16560","3-Hydroxylidocaine"
"ko00982","C16561","Monoethylglycinexylidide"
"ko00982","C16569","Glycinexylidide"
"ko00982","C16570","4-Hydroxy-2,6-dimethylaniline"
"ko00982","C16571","2-Amino-3-methylbenzoate"
"ko00982","C16572","3-Hydroxymonoethylglycinexylidide"
"ko00982","C16576","Norcodeine"
"ko00982","C16577","Codeine-6-glucuronide"
"ko00982","C16578","Morphine-6-glucuronide"
"ko00982","C16582","2-Hydroxyfelbamate"
"ko00982","C16584","p-Hydroxyfelbamate"
"ko00982","C16586","2-Phenyl-1,3-propanediol monocarbamate"
